,address,year,day,length,weight,count,looped,neighbors,income,label
13161,3KQqDTApj5s9X3rBdoCEMgZUiWB1YqjNEW,2017,8,2,0.25,1,0,2,5307942816,white
13162,1NTdPrySBT3rodg47Qniv5zZSqARnUcb75,2014,241,136,0.617890913,1619,0,2,67510000,white
13163,1gw2R46BCCfQaiDo4jzUsYYv1ysU8dLZc,2011,265,42,3.05E-05,1,0,1,280000000,white
13164,1NJH9LFqC1Yg2P6pfHdwYNSwKC3q2sXTqg,2015,275,4,0.5,1,0,1,110630000,white
13165,1HAQNZ6NWzKHpSASZ3yPcPTkJhoqNGKqb6,2012,203,144,0.666666667,1219,0,2,2264137653,white
13166,1JvS2QXF3HwEiesxX45NAFarfC1XM9frPf,2018,113,2,1,1,0,2,994413746,white
13167,1NV3PERMd5ufQyRreQccs7Q3hcGokwEC2j,2011,181,0,1,1,0,2,45000000,white
13168,1P4B9QXzEToAhvjbRZFjEfsAHWHVnVry4F,2016,292,22,0.171875,3,2,2,174718523,white
13169,1JBkbnhg5iKDzyuNbWQ8fDjy4CiK8aKSSk,2011,283,138,9.10E-16,41,0,2,61214801,white
13170,1HB4aGGtxkPdmgnnduyMcGe3fEoUm8tEkE,2015,43,10,0.028701997,10,10,2,34416500,white
13171,1GJ1Mvx2bbd11VbmzmXoLETJAzV949AiRM,2016,334,4,0.125,1,0,2,40531481,white
13172,1L5Ee5Zp7Kn3M321KNj6UgdLh16X6AyQJf,2013,83,40,0.044595337,17,0,2,31000000,white
13173,1MfjqWyCsmFtPTrMg1iTqpSYM5n5FT8Qw7,2018,322,4,1,1,0,1,119829019,white
13174,1F6SEVBXwa4odXnnSf14uDYdiVhH1EKmXR,2015,352,20,0.35625,5,0,2,56106628,white
13175,1H997Nga2GvsnUPm4h38bxEfkyuufjdRr9,2014,57,46,0.000976563,1,0,2,96000000,white
13176,1MYr8jnBgn8BL8a5UW3qTz2jXaV8pUA3Fb,2011,188,6,1,1,0,1,4925973931,white
13177,3M1dJ21Tgy2cEjP3NzeHPg3K7yCjJunSZz,2015,200,12,0.4375,14,0,2,301648292,white
13178,1NYQF6oKwqwvqjZNNVyGCNCtCDaZSM9pMc,2012,29,0,0.5,1,0,1,1806751253,white
13179,15RyhJ9iVGpjW95cW1CLhYsKzmK5PYQaN7,2014,117,144,0.200366032,770,764,2,31931073,white
13180,17kYKLAmNaNwXJViQxaKmrSpqPHjLNBCC4,2015,302,0,1,1,0,1,3998990000,white
13181,16L6GZScw21Mw122yk7VWjYx3bW3gvd8V2,2011,217,94,2.44E-10,43,0,2,1147043855,white
13182,1AzYyUBuSdhxMYm4GGegdZamMDrPuY3Bfg,2013,10,2,1,1,0,1,465677974,white
13183,1EnX638jHNCck8J3eaJyT9NT5rmL5RDheQ,2018,319,144,0.167058576,8199,1,1,194350000,white
13184,1PYVqHUSDevGpAB2p3ubRgH5urkQ3PgwSF,2014,254,0,0.5,1,0,1,200000000,white
13185,1CpBZyb5PMjc5MH1dn39WGvERDTier2kDr,2012,322,0,1,1,0,2,5025350000,white
13186,17JQwbfZucCo87GE483BfczM7G8PabQXYe,2017,364,144,0.001326964,9039,0,1,189950000,white
13187,32bn93ytez2oneMg8zNvvCSYSc82MCAMCq,2018,277,144,3.973123068,5225,4,2,501393316,white
13188,1NADvTsi7G2PpUSGaKaxqz6iebGBUM6em1,2012,131,2,0.25,1,0,1,6563588750,white
13189,1KfHXRBVmVXkDCUm5P29rzvks8g6c9F93D,2017,319,40,0.03125,1,0,2,1127800607,white
13190,3LZGt31VrLHnobTNPYbobSPY5jrZhGhrGZ,2017,157,144,0.005163416,6478,0,1,74019000,white
13191,14X5ZXJdBQEWqrmhkfppByxNzNpX8oKRv9,2012,87,2,0.25,1,0,2,447936000,white
13192,12bKAYmHj3SKq5dnyhucKSkaC2hF9gwDPJ,2018,184,6,0.166666667,1,0,1,102290380,white
13193,1M8r1bzcdU2LFPgu1qAE9bvUKXmHJCcAr3,2016,21,12,0.203643722,4,1,4,87973631,white
13194,18LyxMrzmgiXTXF5g1WL33tnkeZTURxaN4,2017,211,6,0.25,1,0,1,950400000,white
13195,1Cw62tiZRh9biJpopcAtMrtDvvoV6jaTkA,2018,239,4,1,1,0,2,244309711,white
13196,18qikUpvNpMbPJLnDvZURax5vfmHgDcg8A,2013,32,2,1,1,0,1,149520000,white
13197,15WxJqt1RTeesujKUxKN45maoErbu9FMvr,2018,17,0,0.05,1,0,1,50000000,white
13198,1HAgjjewgAsn9RJHRua5z3giXoe9RQqEid,2014,215,4,0.1,1,0,2,100000000,white
13199,192cuuGCHpb6V5J9jq4qfGfiMo22cbwATE,2018,53,2,0.25,1,0,1,500000000,white
13200,1CyaFps6Vju2P6ui8NNGA6XZBUZSAhqvNq,2017,136,0,0.5,1,0,2,50014513,white
13201,199HYUiaLH7Ey6jd3H8YoHt9quxi3L43tE,2017,57,144,1.213778867,1044,913,2,1092077806,white
13202,1BKYSifA2jj6YhRTeRjbg7QBbWF7H6Lfyp,2017,365,144,7.39E-05,573,0,2,95285697,white
13203,1FL9AH1Rxnu8Pm1eJHy8bb2sB3VPBehmAN,2012,83,2,0.020105605,56,0,1,94000000,white
13204,1L7YpPS7UBmUBgdyUUEHUxnAb4xKNcv9Hj,2013,14,2,0.5,1,0,2,100000000,white
13205,1J873b4GW6bqeXzL7AdSYJZjo8pkMbmtuz,2011,149,68,1.86E-09,1,0,2,100000000,white
13206,1Fo3E2DWWnBgX73YWAvaZzMH1QgTgJ7x8J,2011,136,2,0.25,1,0,1,726000000,white
13207,18fUAd8wqpC5VBX7fC1BF5eR47zN6R7Exg,2016,99,12,0.015625,1,0,2,1042217974,white
13208,1Gpw2hAsMbHSGoSCqB7KhjVBGmYr52RGCJ,2012,173,0,0.5,1,0,1,108539878,white
13209,155Ni4bGsTdWUsiZEPyanncpbwQA6hKnFc,2013,249,56,0.195316315,4,0,1,1374858184,white
13210,166Xvx8SEPs2TZNDSTMcWxj3Rg33mjuhLn,2018,211,22,0.001464844,1,1,3,1214779016,white
13211,19KNSNzrS1WvkYSifECrWSYsTNWjzvkjxk,2018,79,6,2.5,3,0,2,118047853,white
13212,16Vzv98P1i5HfMz37NutM3NX87mCCxsYZp,2011,273,22,0.004117399,39,0,1,103000000,white
13213,1APucgcVoVs8eZccLaHSpTsNKipxHG6euD,2016,63,24,0.000244141,1,0,2,68567158,white
13214,1CVfM5qwAsn4iPUEimyfKvSZCTGWfYEjNv,2015,143,8,0.25,1,0,1,60400000,white
13215,15LMrshkXC7vKNU4ziitcSyR6P4Ltyewhe,2012,102,4,0.25,1,0,1,926018000,white
13216,1LoiyBsHmXBP22cSBZypLwxnnofPQ39dQX,2015,237,12,0.375,17,0,1,126150428,white
13217,114opqJWMUTEjABKMXiQV4PqushQDfXiVA,2011,67,14,0.0078125,1,0,2,1722000000,white
13218,1LtonJKGApKZoGvUN4kneZ1RUJSvMW83rd,2017,201,8,0.5,2,0,2,229729079,white
13219,1ExXfB33mBPPAVS1GEXkPfDCJ4vvdWtG7D,2014,255,0,1,1,0,1,600000000,white
13220,1BrfeTFTyBeSjmmJQPbPzhbZvqk5xjrfLK,2018,56,8,0.5,1,0,2,30335215,white
13221,13xbfumm7LRNSghuKrFTXjUjgtQ32DnEWx,2013,215,2,0.5,1,0,2,2000000000,white
13222,12wu5FBtTqJyQRVpqEiTNMKp3YgzcXHJJv,2012,316,138,1.18E-72,1233,0,2,708775000,white
13223,1J7nvbo3pq18uZfwu6FqW2h5MLFvFiZk5W,2012,328,0,0.5,1,0,1,7827265693,white
13224,14Gwj5CkcgkxhRsRVfMxDB7e7PVvmTFm3L,2013,337,0,1,1,0,1,30000000,white
13225,15iqrQFMLe7D1nRdrywvnfKgaS1wfiKk3Y,2013,294,0,0.525,2,0,2,74818184,white
13226,1mAquck1ca4EXSe9s9rG4PRibrr58tbvP,2012,44,0,0.5,1,0,1,6642227174,white
13227,1FtfVqKuHf9Yswc55PEgEWWGg5L7uEdJTM,2018,32,4,1,1,0,2,83269693,white
13228,157LZsA43opg3fLw5tpgcGXvLq1UopWHaa,2011,183,32,1.53E-05,1,0,2,4589270000,white
13229,17vNbeAjkJJuCJn5LE2csoptrr5z3jzneA,2018,261,0,1.055555556,2,0,4,617801274,white
13230,1KYXFeuyRFQuMef5JfGe7iCboDXXrsF94X,2017,249,22,0.5,1,0,1,1840710122,white
13231,1GQGd7D84Q8AU697x2a4Hg6jSPyssDefTh,2013,268,8,0.25,1,0,2,444753147,white
13232,183DrNuqrQJEb6AbCwaR3YQxXredxvD3CL,2011,269,8,0.001838235,1,0,1,53028935,white
13233,19nuHmQDFeLa1rq1f3xLehLQQCh5iEW4v6,2016,6,18,0.0625,1,0,2,222786140,white
13234,15BdVuwa8SDvC3bxzNyRwGUExYk2aB4TQ6,2015,90,144,0.163321133,1501,0,2,53303391,white
13235,1Nzsw7h8BQkSAHLAESwyGmTBPFgAFbvxiy,2012,266,144,6.10E-05,1201,0,2,444368842,white
13236,1XVrGr6VrMTtSNi4jjxqjeNKwc2p6GSxk,2017,156,2,0.5,1,0,2,43749514,white
13237,1FsdKtN1ZAUz5jnSVnf54zxhwwaLNsfFGd,2013,30,2,0.5,1,0,1,11300000000,white
13238,12z3zmfmw7kwHxv9r1g6LaP6aTizYjKrUs,2013,311,0,0.5,1,0,1,13117385207,white
13239,15zZo1pjE5YYv4mv3AvLQmZ2cXrTCyrSvp,2012,261,24,0.00012207,1,0,2,29122200000,white
13240,15fDxcbGN3r5ptTQBcKPkZS2J5bCcrWsG2,2014,19,0,0.5,1,0,2,35555520,white
13241,1Mf478S7eWk7SmjJ7XmUX1c65mWFCqCkFK,2013,253,14,3.125,4,0,7,196214000,white
13242,1NGJJQRCM95731c2MZoMPNfduZEgthMtHs,2012,216,2,0.1,1,0,1,3778142065,white
13243,17U82HAQ8hB3A269hSQuGcuokurvyj3atE,2015,193,0,0.5,1,0,2,109450978,white
13244,15fFcKZgFTWxPfHYbih46taLAwKhPfN4VB,2013,200,6,0.0625,1,0,1,99700000,white
13245,1EW3xFSuvC5HvXySbKso6w2sXVKHoSrA2T,2012,267,134,0.226309507,1687,1687,4,1005687960,white
13246,18y5aJD37wwKbBTXuNima711wKwCYWjPum,2011,290,2,1,4,0,2,2715000000,white
13247,19rRogfFCU24ABqTVSKfkXUf8x1d9m2ooM,2011,181,56,2.55E-07,31,0,2,1712200000,white
13248,18PfB1pXtNdyWH3RTvA4Bxi9N86aTRZTP6,2015,99,24,0.0078125,1,0,2,42914000,white
13249,1JciwrQuBtCLQpSFoDFw1qYEbXVtMWvjN7,2018,263,0,0.5,1,0,2,4219138623,white
13250,18mVeZtnKKqx8TPTqWNnX9yp8pzPQuDGZS,2015,2,144,0.001002017,522,481,2,51700000,white
13251,1PHaD1gKLpaie18gpZ3J4EUFyGFsf7Jm81,2017,191,4,1,1,0,2,4008084042,white
13252,19Ntkhes1py9kEUtJkb3fWsPrP3DxP1Dj9,2016,325,144,0.110877765,1415,0,2,334679003,white
13253,16hFAZ9hmbcTmA4RgxNJdN18wMCKnLntAW,2015,113,2,0.5,1,0,1,170710000,white
13254,1H5G84R2hbexbfUGgATjUjpzHho5GoUEkg,2015,37,104,0.0625,1,0,2,84650270,white
13255,1CT9BH37A3a4qrhHdM6yKi21XuTcfUQhtm,2014,59,0,0.5,1,0,2,2000000000,white
13256,1crub738yH4cZoggMKxvVQm5xmqLJWDgD,2011,295,4,2.75,6,0,4,2399500000,white
13257,1ExbobPv7REVsdm43gTC51gwmW5pMKCX5V,2012,58,6,0.020833333,1,0,2,1000000000,white
13258,17BJbBkHNmZ2zUvL9ojdkHHQ8WLQecoxtA,2016,259,144,0.026497962,1064,0,2,400464751,white
13259,13NqYcMgLfJrGKnDdVHJou23xEZg18E157,2018,103,0,1,1,0,1,49994025,white
13260,1GP2tprfLYXdHzHZm1f5dknfK7vQP8xUg9,2017,320,94,0.078125,2,0,2,184889625,white
13261,19XjWeiTfwgEgYm5S1RRroet15BQLTCHSv,2016,161,0,0.5,1,0,2,37000000,white
13262,1QJwMFmiTr5tzPX1p45u5Q2r7DtN5nZHH7,2017,160,26,1,1,0,2,33498400,white
13263,12HrcEwLVgJ2eMeGZ2aubbRGfhVJ3n2DZj,2014,336,144,0.000474084,835,0,2,176105253,white
13264,12hsgE7JQ5k9stPisRnikkRyYAUammURGf,2011,228,28,0.000488281,1,0,2,840000000,white
13265,1E2noZtyn1ajEYzXBSaJXAX7o5Jv1sTPW1,2016,9,144,0.071989779,2240,0,2,1435592999,white
13266,1CStSLJDZ1VL7ZcRjCFbKFdZUo7de16Rm6,2016,286,144,0.322529768,3880,0,2,1069458936,white
13267,1K3ahnXFiitBruyA2hN6cpVFCCGsBNpA7N,2014,254,16,0.000351067,1,1,2,866957185,white
13268,1Ch7hgQUKQkncZL9DaxNFsF2ZvmjiAcTWD,2018,58,0,0.5,1,0,1,38939400,white
13269,1KBTyQpUkg26j8zx23xJ9AAqcmS8HSa9K3,2014,92,0,1,1,0,1,200000000,white
13270,37LmGd82mZfhFsHCiqipEmZakhgq7obN5p,2017,60,144,0.04579243,5157,0,2,393607661,white
13271,3E7u74Q6CrgivdPNq94fVuLdEE8ZW32dQV,2018,245,0,1,1,0,2,683489102,white
13272,1Kmct4cY2Tcmumnn2sb4vgLtgeE3PJYgZJ,2015,22,144,0.002738888,2436,0,2,938779732,white
13273,12U16yts9odjj8ZJrVKhWqExoSGWNytL1K,2014,75,134,1.106771275,884,0,2,973583439,white
13274,1DPu9AaSturgBjVXCpsmQPn74n8NjVrsdE,2018,251,0,0.5,1,0,2,40421000,white
13275,1GstqL191inwpjuQEh4xfMre3k2GgaEivm,2014,204,4,0.5,1,0,2,479680000,white
13276,13XvJGgEgzoAPU4q3PzCSKx64ELa3pu8om,2013,70,144,1.948216189,3429,3429,19,814481133,white
13277,1EEHM4t3wxXe1hDasN4nQudXnHeTvSMVrm,2016,352,0,1,1,0,1,34997242,white
13278,1GWZ8TRGq6pFriH1x683kfVD3dUjdrcKsD,2018,276,116,0.044600865,5957,0,1,819200000,white
13279,19p5TbAGrTjEkkas7qrkbY3rjzzqEAhnos,2013,317,74,0.006258938,19,19,2,109000000,white
13280,1P2GyKCgNo3yPrLCGE942kdsZxwQjNfyLR,2011,320,0,1,1,0,2,1113000000,white
13281,1Ny9NXq1DNrtSQ214sSCxQ4KNWKxeqxENP,2011,129,24,0.161649115,28,0,1,45000000,white
13282,15SsEpCrhyYc9mHuPBoMAskMBBRATA7JP9,2014,158,0,1,1,0,2,100000000,white
13283,1CXmsdRszxaSin7aq4ULXZhaEGczRNrMj6,2015,328,144,7.50E-05,1635,0,1,36996192,white
13284,1CnZodSSzbBNn1Vy6a9rD1aE5q9M7ewmMC,2017,261,34,2.03E-05,1,0,2,66838750,white
13285,13CCcndxatWV1yZzCo8dMkFJf3siSsmi41,2015,38,0,0.5,1,0,1,37360245,white
13286,159f2uMV5SJT1muunbdrfG1nNrikDXVkvq,2013,80,2,0.5,2,0,1,506361094,white
13287,14TF614eQhNWbaDY8yXvQZhGxgixkDJ9nv,2016,270,0,0.111111111,1,0,1,1832000000,white
13288,13q2MtmDwa5SDq35dYmYcWNiJqirfYemYu,2012,18,0,1,2,0,3,1781000000,white
13289,1J1BhjuaDmqNC7wd6E791i1yrG47xqgj11,2013,253,4,0.125,1,0,2,369950000,white
13290,15sdyTGPu5kAvMGVPtcdv9J6nqRDJ4xX9y,2014,170,144,0.009601348,1191,1184,2,84000000,white
13291,1BBD74M4EtokTKHPsP9FWiGZhZan9LgGYB,2016,273,20,0.001953125,1,0,2,1167356039,white
13292,18MXx28XzRdw3nGa4duYqYFkn12X5xdtnz,2014,200,14,0.125,1,0,2,301440433,white
13293,3EmYee8UgiyLNy9Hsg8ithBdG3yeFDcvWB,2016,197,0,0.2,1,0,2,292080000,white
13294,1MsWQFAGGWywbXpetdTgzPQtvrPhRhypzr,2018,273,142,0.052967031,4735,0,1,80000000,white
13295,1Jj8NqC7Wz7PWuS1HDPNNX1tZDgCTqh1K3,2018,96,0,0.5,1,0,2,188790000,white
13296,3BdxFVnZ4UxwsnHUkc3MVizxAtgccSuDjy,2018,232,124,1,1,0,2,724011028,white
13297,16adW2cFiRjLiESAQKvCKWkCs16YES6Hbh,2018,240,16,1.000089286,2,0,1,164326540,white
13298,189pn9qbDXN2gj8FRAZEY8hRwRb5DTP7Hv,2018,219,38,0.000390625,1,0,2,58358270,white
13299,1K2RixPGQpMRnwHDa1rz6nVvmtYWtpwq83,2017,269,144,0.339414237,5866,4109,1,1257800000,white
13300,1DF7EHzwErvbXNuzqhF2rnArMHAPiYHcbT,2015,176,4,1,1,0,2,66737550,white
13301,17vi4Dn4vjEGKx4peq9ir33YRA26xZkpYm,2018,243,0,1,1,0,2,37647857,white
13302,1QAyootYTt3g6SgCGh8xQdwMeXMXMQK8gR,2016,83,6,0.004950495,1,0,2,347618818,white
13303,13SimK9poXyEdPzYDF5FtMPNZyy7UHEL1b,2018,181,2,1,1,0,1,80695724,white
13304,1BKbeMTteHvkDibiXN89mThSj1BEvEYFDE,2013,351,12,0.010416667,1,0,2,1164353478,white
13305,139m8u1rFNiYcLb1dFQ6b4dvjcve5nVDpY,2017,263,16,1,1,0,2,1702662028,white
13306,18wHZ98kjXXYS3jPMBhkaa7UPd2kiJzrqL,2011,221,110,2.98E-08,1,0,2,855950000,white
13307,1CCLLtyrwCt1A4rq9KPGe4tTYoVbMGoDxU,2014,256,4,0.125,1,0,2,4329231145,white
13308,1Sq3ejQU2F7NrAapKzzdERnF2ZRmV2Nqn,2011,91,6,0.5625,2,0,2,268000000,white
13309,1CNaiBYagNJExUyjYpMnXLokf9PRdfhRyq,2013,242,144,2.5612908,1771,10,2,3500000000,white
13310,13tFPGhDf741XZfRrRSamJ6ryzzoPS64K4,2014,175,18,0.016320534,12,10,1,7500000000,white
13311,1FsX1xiWrQodRswqy6jtWP6dEmsj6kG2dA,2016,358,0,0.5,1,0,1,175739436,white
13312,1J4XtdH9PaQVGHL18TTzRJhAwLkYBy1T15,2015,279,132,0.21875,3,0,2,162230000,white
13313,1P6YX24WYWoiYfKWdKGNze2AnVNDZJDPM9,2013,267,144,0.000540766,1256,0,1,3768417443,white
13314,1Fk5ntT9CvT3TngSUxp9r8Hn3S8HYmXAFS,2016,137,144,6.21E-05,3225,0,2,24440670890,white
13315,16H9SUcWoXTEpbSCHzBTnPLyjWKp1Z3erA,2011,328,2,0.25,1,0,2,479000000,white
13316,1AqAZKWcjX45tTm8ptZUfCXFY5BKjaw4vb,2012,323,144,2.98E-52,1846,0,2,94232729,white
13317,16C3WELwUCkHQ8eH4yUaPpYzsp34k1rMix,2012,221,0,1,1,0,1,205207000,white
13318,1GtvTLS8PgcBKVUCSbJYvXjPE91nV71Rsi,2013,303,0,0.5,1,0,2,137090000,white
13319,1knbkVQpRgSz2gmnVJR2fKuxxNAs96d37,2011,155,0,0.5,1,0,1,4529000000,white
13320,16yu2nu4EVR6buhNKuEtpADfWti47jiXcS,2013,364,2,1.535714286,6,0,8,1545469441,white
13321,1N2FcLghLTfxkua4aXvfjtmAWBWQkx7ava,2016,260,144,0.25566303,2613,0,2,200569136,white
13322,1H8gbJed92NytB5VbEYsBb6ts88niapQ56,2011,201,0,1,1,0,2,3236000000,white
13323,13xTuUKa58NMQW2n3Xbf4sAKnUGqytLK54,2015,54,144,0.005386116,2753,2693,2,351508502,white
13324,12S3anRm8p3dsq5nJafeXg2FyaMrvJrWYn,2013,190,24,0.000488281,1,0,2,256860000,white
13325,16sMQQC59JFNoJKytBmr79RXMWhtRJVcW1,2014,30,4,0.5,2,0,2,46840044,white
13326,3Paxfxcg57CVmWsxMW6gCQd6SxcNwQ9zry,2016,345,0,1,1,0,1,99000000,white
13327,1KhKUzj6YN1RC5cp4nVJMdYMzVjuV6FB6M,2016,29,144,0.024832225,1889,1889,2,203067700,white
13328,1ABCv8ogLKNaG7ViwaJG4dE36J8VqAfwFY,2017,264,80,0.015625,1,0,2,282562999,white
13329,32ey8EDVvMhYAZCJxegJS2CWDqfbV1gXdM,2017,255,30,0.125,1,0,2,313108452,white
13330,18XEpzQfcj81ZwJLXEi2dhBDPNRSsHebez,2014,277,144,0.260710513,189,0,2,61193344,white
13331,14LVo31YGz49qTgt6PppTjA1fYWt4V3P8o,2018,322,4,1,1,0,2,45591555,white
13332,1BkZCoxM1k6DLq8HDvewjaCSf7tjmkMdfC,2018,46,12,0.0125,1,0,2,41623128,white
13333,33VSaXmdNH4gzTkeuKAdSJW4KCjiDR27rN,2017,295,2,0.006329114,1,0,1,111125127,white
13334,1JX3SDM4eoikyuKXAEQcqYgZfPk3W6sHNM,2014,212,144,2.11E-30,735,725,2,39230000,white
13335,1EeAbpPULWuWUt7yuqekcP26mAPSpcqL92,2012,253,6,1,1,0,1,86825982,white
13336,3PPrr3kBhuJhtFfQohGs2G5myr3qSNork7,2017,226,144,0.164735135,6248,3766,2,1459933971,white
13337,1K4VbHHr9V3a92ff4LEG24TaMhjJyrjcMT,2014,322,144,0.257466664,2313,0,2,256400000,white
13338,1FXLXG7jo3Thcn827LG2vNYryiswicyVZp,2015,159,4,0.083333333,2,0,1,1122739000,white
13339,15VWNkpQEhHZ8f6HnkxNKEAgDnpukPwT4m,2018,60,10,1,1,0,2,357800037,white
13340,1JpxRm9hH3cvGtJ8L81Dpw6ePUsBZAXTvL,2014,346,0,1,1,0,1,87950747,white
13341,1N3saRb5B1otLFXV6x2ss9KJe58vJ5uvFh,2017,118,12,1,1,0,2,163117473,white
13342,12bnyv1AmFDeYRaGUx8gc9WzuPG3UEQoDx,2015,21,144,0.023233865,2108,0,2,40100000,white
13343,1BJuNYNEDQNurZRd3nvX42J6wf2ba8tda9,2017,86,144,0.375318804,3986,0,2,173686418,white
13344,1P6GSMZi4nNctiLgj7AWogN3aqH4ab79fh,2017,278,38,0.0078125,1,0,2,1806575661,white
13345,1NpYwAjcAH6u71riizM2hr1VaDGkeVDEnq,2015,53,2,1,1,0,1,290000000,white
13346,1Nty8r4y8ZATCBzRCn5rrEHAxZsFtNPz4g,2013,117,8,0.111111111,4,0,2,43996141,white
13347,3GtegqNxws7bQx4H6djnS6KegpPXnTJqzs,2017,32,8,0.266666667,2,0,2,192609231,white
13348,1HBeeMh8E1PZuwJE44s1FHMGJupn9udise,2012,236,4,1,1,0,2,530000000,white
13349,18D9R3eXXeaqvkt9vGjj13sgKHkJwunUta,2016,198,2,0.25,1,0,2,200268148,white
13350,1jJBQEFwBcmgkVdY8Z9Yc9Db74B1yfg4G,2017,156,4,0.25,1,0,2,112990855,white
13351,13wy7mNHBgYWJJVNymRrjVrwTg6ToVtiHs,2011,249,12,0.03125,1,0,2,1599000000,white
13352,12f5KmEEvuEedv6drzYGFLYsyRt5ZTfinv,2015,139,144,0.306632081,2314,0,2,86330000,white
13353,14TMU9wa9yUSWNHWdphqNLYi5wH2YAfEmU,2014,126,144,0.260778635,801,0,2,69040000,white
13354,1DTu8zs6MRUS55inuiJigGe9s3emow3eu9,2011,254,114,0.70624143,98,0,2,14691000000,white
13355,161ToMiHkPX7pKMCyxKgZtVnqszj16KKU1,2018,140,8,1,1,0,2,48115943,white
13356,15Xx4DCejS1AspowupFe4Pe5UnhvKwPwNW,2017,353,32,1,1,0,2,90931561,white
13357,1F44Ek4sEyGnhtLV6qoQWSf37J2aHSVsTV,2011,351,0,0.5,1,0,1,4535000000,white
13358,12vxdZfNSX829AsW1J2fFb9CU3oqRZRf3c,2011,349,70,1.46E-11,1,0,2,48230750000,white
13359,13hGMjTEvs8CjY2ViNQFryfiaw4rBaFwVp,2015,140,4,1.987719298,12,0,4,3000000000,white
13360,1Gf8SDeAPDxeehKWojBf4KD23yZz1guJxa,2016,110,2,0.013888889,1,0,1,57151375,white
13361,14WuGFs7vyDtfb99CLK56cewH8iiF9m2Dp,2015,341,144,0.019649698,1888,0,2,93290535,white
13362,3MzQzAER8yDsqdAJtkCmPYMSAwr4ujTM4C,2018,79,144,0.318389359,7135,0,2,50183684,white
13363,1BS8TUsQSFhZKZjTQ9GDAUo8M9HUg18644,2017,279,0,1,1,0,2,36638000,white
13364,1DbxJq89rW5r9vAT9EzjfLQ7thTzBpVowr,2014,186,88,1,1,0,2,32347200,white
13365,15WrqgH4UFWqBA9667GVKMMkPts8zJePM7,2013,62,18,1.140909091,6,0,1,1500000000,white
13366,1HjjPbiH55gUF3YdLX7qwp8J63WB6KnRan,2011,204,46,6.10E-05,1,0,1,274175000,white
13367,16w3KYE2fYVYpFz5ncEsvKx4LQ1EoHdD3i,2015,283,144,2.14649277,3044,2544,2,2199000000,white
13368,15LBeAK3WQrwZnfsLfyJ9t4r5dqskBBRZF,2014,153,144,0.008634627,1488,1474,2,100600000,white
13369,18UEm49TYW4LP6gKaWoZAKPo92xNeP9x2U,2012,191,144,0.135243733,1575,0,2,105932000,white
13370,1PWex7RrJedQTMJkSZ8wjC2pZKjQHPvP5t,2015,211,14,0.61875,11,0,2,291985500,white
13371,1Fz9JpyPFn8pHaBzFWpC7EN1iqZtVqs7v5,2016,255,0,0.5,1,0,2,66490000,white
13372,1Kk1gcF5DdEtxyvcExRf1MW1PEbyswYRtR,2013,179,2,0.25,1,0,2,50000000,white
13373,1Ax7hRJCHG1TXYK1Qn3LYo5ziHA9Ht1yNP,2018,119,2,1,1,0,2,39141149,white
13374,1Q7zbtgZHSGGGNEzsnKhFTTRsaDbWUp8an,2018,78,144,0.013554116,4331,0,2,30217219,white
13375,1LpDyT83Ann3pDA2KB4q639qDjafYbHuwM,2013,361,2,0.138528139,2,0,2,100000000,white
13376,19mXrF9MGxfY8ztUu98u2rhDFe3qXsdSFR,2011,328,0,0.5,1,0,1,783447092,white
13377,1CAhwV5LDHWPSSCbF8GjBFAGfhbC1Tt3ra,2013,239,12,0.015625,1,0,2,92650000,white
13378,16RQyqSVoWSSMqFwUNiFa1JoHKZo6Qh2yy,2011,88,6,0.5,1,0,2,47498000000,white
13379,1EuS8AKGtRVUY25eAEooSqx9JbDX8R8g3u,2012,310,144,0.532014067,365,289,2,371939720,white
13380,14LU33hzK4NvyASSe6YTtkxjodXKnEHZTs,2016,112,22,1,1,0,2,44355727,white
13381,33ftGdWtFN7JqL5fcap8ZH66v1nVRonuvA,2016,169,0,0.5,1,0,1,64413645,white
13382,198hR8SzkSVFaWBLHcpE8VtRpLScLfsi3e,2013,291,92,0.228538392,695,0,2,5554840000,white
13383,12L41NVngnzhQenkp91asnD7cJACzfBHLW,2016,335,0,0.5,1,0,2,548000000,white
13384,1GGbwcYaLDQB1sTPShWG1wMX4ygQAmyUbK,2012,279,0,0.5,1,0,1,10067999980,white
13385,1tHeSBpXKW39bF2K3jjgBGcDaPNyBTZUA,2012,131,28,8.04E-07,1,0,1,40873989,white
13386,1EDs2TA6hBrsDMzdXEiNRr3bQbPQSB6Tns,2017,206,0,1,1,0,2,40000000,white
13387,1Gqs3fGvUujDYz4yoGgMTjS97FHQSU9tvD,2018,266,78,1,1,0,2,9404746873,white
13388,1JEJN3ovjNkZ8ScQcE53EaMfJrdKNNASEZ,2012,280,26,0.000732422,2,0,2,51986745,white
13389,36tP3dhsLFpdeSwGBBw77w4UWESvmUbaxp,2017,355,0,1,1,0,1,133987548,white
13390,3MWtXGfMWuQogPEMzssHANE6YgckzkuLSw,2016,167,0,0.5,1,0,2,45284477,white
13391,1MWrq12nB4uf5yMD1EgmCuKqjy1DUhkZwd,2013,10,4,0.166666667,1,1,13,1185781509,white
13392,1AWKDqe8RSWjE9deuHL3waKYuXXjKBawL,2014,255,2,0.25,1,0,2,245980000,white
13393,1uN423Vx2rS4jUi9CuLaF4JYxREFuCB1S,2012,114,6,0.609375,20,0,2,4583000000,white
